Date,AAPL,AMZN,ANET,APO,ARES,AVGO,BX,GOOGL,IBM,KKR,META,MSFT,NVDA,OWL,TSM
2026-06-10,291.33,238.00,151.76,130.59,127.03,371.51,117.28,356.38,270.42,94.84,570.45,396.61,200.42,9.29,407.80
2026-06-11,295.38,241.51,156.40,133.35,131.50,384.96,119.66,357.77,272.89,95.12,567.90,389.61,204.87,9.54,421.07
2026-06-12,290.88,238.55,163.24,133.32,133.55,381.47,121.55,359.68,270.30,96.06,566.45,390.01,205.19,9.50,423.93
2026-06-15,296.16,246.02,169.09,135.54,134.01,393.32,123.37,369.35,266.80,97.89,593.48,399.01,212.45,9.43,441.40
2026-06-16,298.98,246.00,168.01,137.90,134.98,376.11,126.58,373.25,268.88,98.78,600.21,393.09,207.41,9.65,425.83
2026-06-17,295.69,237.50,164.93,138.33,128.35,392.28,123.75,363.79,260.48,96.99,567.58,378.20,204.65,9.31,432.15
2026-06-18,297.75,244.39,169.67,136.92,129.34,410.70,122.54,368.03,247.33,96.83,577.22,378.69,210.69,9.35,462.12
2026-06-22,296.75,232.79,174.56,134.64,125.90,392.13,122.02,349.68,250.42,96.72,563.85,366.65,208.65,9.06,467.67
2026-06-23,294.05,234.11,162.20,130.06,120.78,380.15,118.86,346.13,263.05,93.32,562.20,373.24,200.04,8.74,436.39
2026-06-24,292.83,234.27,161.74,122.08,113.87,382.07,111.85,345.29,261.09,91.34,557.67,364.77,199.00,8.31,440.83
2026-06-25,274.91,227.01,165.45,121.00,112.47,378.91,113.03,343.71,256.43,92.47,542.87,352.17,195.74,8.32,434.99
2026-06-26,283.54,232.69,157.60,117.79,109.13,365.02,114.23,337.39,269.70,89.96,550.25,372.27,192.53,8.41,432.35
2026-06-29,281.50,240.14,164.10,114.35,107.60,372.45,113.72,353.65,276.02,88.77,562.60,367.88,194.97,8.36,455.10
2026-06-30,289.11,238.34,169.88,117.81,111.31,377.75,116.48,357.37,279.21,91.61,563.29,372.32,200.09,8.59,477.57
2026-07-01,294.13,241.70,166.62,117.94,113.63,369.34,118.34,361.21,284.21,92.38,612.91,383.56,197.58,8.48,444.23
2026-07-02,308.36,242.67,159.99,118.11,116.90,360.45,121.54,359.91,287.46,93.66,582.90,389.76,194.83,8.87,434.16
2026-07-06,312.39,244.16,173.28,121.66,121.83,373.90,122.17,366.46,297.39,95.79,600.29,386.01,195.55,9.31,451.79
2026-07-07,310.39,245.98,166.46,118.83,120.70,370.78,119.67,367.03,303.95,94.96,615.58,388.11,196.93,9.21,432.57
2026-07-08,313.12,243.62,181.05,117.64,118.00,388.69,117.42,361.92,299.90,93.12,603.12,382.62,204.12,9.07,436.98
2026-07-09,315.95,247.04,184.69,119.34,121.66,401.11,120.92,358.89,293.20,96.09,631.48,383.64,202.78,9.12,436.96
2026-07-10,315.05,245.34,186.96,119.83,121.81,399.97,121.85,357.18,285.51,96.76,669.21,384.38,210.96,9.18,434.11
2026-07-13,317.04,247.31,181.15,118.33,120.45,384.05,120.81,352.51,288.16,96.73,656.73,390.26,203.53,9.12,421.58
2026-07-14,314.59,247.49,182.57,119.43,120.30,389.11,123.30,359.51,215.52,97.03,661.04,384.21,211.80,9.44,420.39
2026-07-15,327.22,254.96,171.92,121.32,124.79,394.28,125.77,370.92,209.70,100.76,681.31,394.89,212.50,9.51,419.48
2026-07-16,332.97,249.89,168.56,122.82,125.43,374.45,127.67,354.46,217.49,102.56,664.54,400.35,207.40,9.44,409.74
2026-07-17,333.45,247.23,168.61,119.96,125.68,370.83,125.63,346.77,211.16,100.75,646.01,393.08,202.81,9.34,398.37
2026-07-20,326.31,249.99,169.35,117.74,121.27,378.16,122.36,351.99,211.48,96.79,645.85,401.53,203.28,9.17,402.30
2026-07-21,327.46,247.55,174.58,117.90,120.78,386.50,122.90,347.15,209.00,96.93,643.81,397.00,207.29,9.21,424.61
2026-07-22,325.61,244.85,174.87,118.54,119.57,396.81,121.58,342.09,204.30,95.35,627.17,389.61,212.06,8.99,421.21
2026-07-23,321.38,233.66,176.61,118.50,121.28,392.47,123.24,317.69,205.18,95.79,606.10,380.86,208.76,9.04,415.58
2026-07-24,332.73,232.11,173.99,122.09,126.51,381.92,128.69,319.74,212.66,99.17,595.19,380.98,206.84,9.27,403.41
2026-07-27,336.62,231.39,170.76,123.72,127.76,383.22,131.26,326.56,214.74,101.44,593.87,388.37,196.51,9.50,399.09
2026-07-28,339.79,230.86,169.71,124.17,127.90,380.91,132.55,333.71,225.93,102.47,593.41,392.61,197.01,9.63,392.31
2026-07-29,337.90,226.65,157.97,119.27,124.60,370.32,128.09,336.71,224.83,99.09,585.61,389.81,190.01,9.37,374.67
2026-07-30,333.14,235.50,171.02,119.74,124.12,387.84,126.78,333.66,220.16,100.79,539.03,450.25,195.04,9.97,403.31
2026-07-31,308.64,271.58,180.35,125.06,128.09,389.28,126.46,356.13,222.06,101.24,556.71,463.85,200.75,10.11,404.25
